SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
SOFTTECH,EQ,341.2,346.9,333.5,344.75,345,341.2,1143,390248.8,18-MAY-2024,72,INE728Z01015,
SOLARA,EQ,486.85,488.15,480.35,484.1,482,486.65,18838,9149139.3,18-MAY-2024,1175,INE624Z01016,
SOLARINDS,EQ,8999,9050,8950,8976.8,8950,8983.45,7150,64334190.9,18-MAY-2024,1706,INE343H01029,
SOLEX,SM,1315.15,1315.15,1315.15,1315.15,1315.15,1252.55,2800,3682420,18-MAY-2024,13,INE880Y01017,
SOMANYCERA,EQ,781.95,789.2,765.1,772.9,765.2,771,31462,24530777.6,18-MAY-2024,2262,INE355A01028,
SOMATEX,BE,34.45,34.85,32.5,32.95,33,33.6,6421,211809.45,18-MAY-2024,46,INE314C01013,
SOMICONVEY,EQ,135.25,135.25,135.25,135.25,135.25,128.85,955,129163.75,18-MAY-2024,9,INE323J01019,
SONACOMS,EQ,612.55,616.6,610.2,613.1,613.4,612.75,83262,51027097.05,18-MAY-2024,4464,INE073K01018,
SONAMAC,SM,161,161,156.5,156.5,156.55,158.25,9000,1415250,18-MAY-2024,9,INE0Q6H01012,
SONAMLTD,EQ,42.9,42.9,41,41.55,41.6,41.3,2985,125557.95,18-MAY-2024,61,INE00LM01029,
SONATSOFTW,EQ,535.95,538.35,534,536.15,535.2,535.2,68399,36688433.75,18-MAY-2024,2619,INE269A01021,
SOTAC,SM,123.6,123.6,123.6,123.6,123.6,130.1,2400,296640,18-MAY-2024,2,INE0O2D01012,
SOTL,EQ,521.4,525,514.95,516.45,517.8,521.4,27438,14214491.45,18-MAY-2024,1383,INE035D01020,
SOUTHBANK,EQ,27.9,28.1,27.9,27.95,27.95,27.9,2947693,82500592.65,18-MAY-2024,7176,INE683A01023,
SOUTHWEST,EQ,112.7,113.65,111.15,112.55,113,111.85,9432,1065661.9,18-MAY-2024,142,INE980Y01015,
SPAL,EQ,593.6,595.7,591,592.6,595.6,588.55,1303,772427.85,18-MAY-2024,143,INE212I01016,
SPANDANA,EQ,812,817.15,802,810.45,808,799.75,25686,20783995.35,18-MAY-2024,1371,INE572J01011,
SPARC,EQ,217.25,221,216.8,219.2,219.7,216.3,126895,27778121.95,18-MAY-2024,2311,INE232I01014,
SPCENET,EQ,27.7,27.9,27,27.55,27.55,27.2,155259,4283893.25,18-MAY-2024,212,INE970N01027,
SPECIALITY,EQ,184.9,184.9,181.7,182.7,182,183.15,12851,2350912.25,18-MAY-2024,579,INE247M01014,
SPECTRUM,SM,1567,1567,1485,1546.6,1549,1496.55,3500,5373875,18-MAY-2024,19,INE01EO01010,
SPECTSTM,SM,93.5,93.5,93.5,93.5,93.5,93.05,1600,149600,18-MAY-2024,2,INE0OL001018,
SPENCERS,EQ,95,95.7,94.05,94.6,95,94.5,14985,1420449.1,18-MAY-2024,189,INE020801028,
SPIC,EQ,77.35,79,76.85,77.15,77.2,76.65,199987,15534712.95,18-MAY-2024,1625,INE147A01011,
SPLIL,EQ,59.8,60.85,59.7,60.05,60.1,59.65,5072,304379.7,18-MAY-2024,72,INE978G01016,
SPLPETRO,EQ,698.25,704.9,693,694.9,697,698.25,6035,4210506.9,18-MAY-2024,410,INE663A01033,
SPMLINFRA,EQ,139,139,139,139,139,132.4,34285,4765615,18-MAY-2024,59,INE937A01023,
SPORTKING,EQ,796.7,810.1,790,800.35,800,799.15,1142,918195.55,18-MAY-2024,94,INE885H01011,
SPYL,BE,3.2,3.2,3.2,3.2,3.2,3.15,91392,292454.4,18-MAY-2024,20,INE268L01020,
SREEL,EQ,294.05,298,290.65,296.6,295.2,292.3,1686,497446.15,18-MAY-2024,104,INE099F01013,
SRF,EQ,2280.65,2289.75,2218,2275.05,2284.9,2280.35,50301,114321302.6,18-MAY-2024,4857,INE647A01010,
SRGHFL,EQ,270.3,272.1,270.3,272,272,278.55,8,2173,18-MAY-2024,8,INE559N01010,
SRHHYPOLTD,EQ,543.85,545.85,531.7,541.3,540,537.25,1562,846863.8,18-MAY-2024,139,INE917H01012,
SRIVASAVI,SM,140.7,142,137,138.5,137,138.5,5000,700700,18-MAY-2024,5,INE0NPI01014,
SRM,EQ,184.8,187,182,182.9,182.7,183.1,22292,4089916.45,18-MAY-2024,583,INE0R6Z01013,
SRPL,BE,1.1,1.1,1,1.1,1.1,1.05,1506470,1568789.5,18-MAY-2024,259,INE008Z01020,
SSFL,SM,300.1,303,298,300,298,300.1,2500,751525,18-MAY-2024,5,INE0ON201012,
SSWL,EQ,215.3,220,212.8,217,216.05,214.05,88294,19066931.85,18-MAY-2024,3495,INE802C01033,
STAR,EQ,872.05,882,866,871.4,871.1,870.95,19228,16825313.1,18-MAY-2024,1210,INE939A01011,
STARCEMENT,EQ,221,227,217,225.55,226.1,219.8,75174,16856661.75,18-MAY-2024,1915,INE460H01021,
STARHEALTH,EQ,554.8,559,543.95,554.6,555.2,554.4,23502,13025236.5,18-MAY-2024,1318,INE575P01011,
STARPAPER,EQ,234.75,235.1,232.45,233.75,233.5,233.25,1544,360986.95,18-MAY-2024,57,INE733A01018,
STCINDIA,EQ,143.5,144.55,142.05,143.15,143.5,142.45,25244,3617807.2,18-MAY-2024,528,INE655A01013,
STEELCAS,EQ,673.15,695,655.3,667.2,668,663.25,1394,933126,18-MAY-2024,121,INE124E01020,
STEELCITY,EQ,100.95,100.95,98.7,99.5,99.05,98.35,13691,1368031.75,18-MAY-2024,175,INE395H01011,
STEELXIND,EQ,13.6,13.6,13.15,13.35,13.45,13.45,2057564,27604464.15,18-MAY-2024,1874,INE503B01021,
STEL,EQ,352.6,356,335.9,345.1,349.9,349.25,4963,1718035.5,18-MAY-2024,333,INE577L01016,
STERTOOLS,EQ,361.4,365.95,355,364.15,364.95,361.1,10740,3901334.35,18-MAY-2024,787,INE334A01023,
STLTECH,EQ,128.5,129,127.5,128.5,128.25,127.85,281207,36110436.8,18-MAY-2024,2691,INE089C01029,
STOVEKRAFT,EQ,484.9,505.85,483.2,496.35,499,481.8,177690,88692736.75,18-MAY-2024,4193,INE00IN01015,
STYLAMIND,EQ,1592.5,1618.5,1575,1603.05,1580,1592.45,5570,8954780.55,18-MAY-2024,636,INE239C01020,
STYRENIX,EQ,1841.95,1842,1783,1796.6,1800,1815.05,18322,33115041.8,18-MAY-2024,1271,INE189B01011,
SUBEXLTD,EQ,29.15,29.55,29.1,29.3,29.35,29.2,671055,19679037.6,18-MAY-2024,1434,INE754A01055,
SUBROS,EQ,619.45,630,617.5,620.7,620.3,619.35,7327,4545835.25,18-MAY-2024,708,INE287B01021,
SUDARSCHEM,EQ,772.1,772.1,772.1,772.1,772.1,735.35,46769,36110344.9,18-MAY-2024,670,INE659A01023,
SUKHJITS,EQ,463,480,461.45,473.95,474.05,461.35,1276,601743.3,18-MAY-2024,108,INE450E01011,
SULA,EQ,506.25,509.65,505.1,507.85,507.05,504.65,63514,32252141.25,18-MAY-2024,3072,INE142Q01026,
SUMICHEM,EQ,412,412.75,404,405.75,405.6,409.55,41379,16859944.4,18-MAY-2024,1728,INE258G01013,
SUMIT,BE,74.4,74.95,73,73.75,74.6,74.4,2710,200605.05,18-MAY-2024,27,INE748Z01013,
SUMMITSEC,EQ,1525.05,1525.05,1506.1,1513.85,1517.85,1523.75,1746,2648179.45,18-MAY-2024,219,INE519C01017,
SUNCLAY,EQ,1576,1635,1559.2,1585.35,1577.1,1591.7,1043,1664495.5,18-MAY-2024,163,INE0Q3R01026,
SUNDARAM,EQ,3,3.05,2.95,3,3.05,2.95,181832,546700.2,18-MAY-2024,238,INE108E01023,
SUNDARMFIN,EQ,4752,4767.9,4699.95,4717,4748.95,4766.4,1546,7316325.15,18-MAY-2024,354,INE660A01013,
SUNDARMHLD,EQ,253.9,253.9,241,249.15,249.9,253.2,31156,7744734.1,18-MAY-2024,958,INE202Z01029,
SUNDRMBRAK,EQ,785.4,790,767.05,781.55,787.95,777.65,377,294884.5,18-MAY-2024,61,INE073D01013,
SUNDRMFAST,EQ,1210,1215.45,1182.3,1189.1,1190,1204.55,6185,7369635.9,18-MAY-2024,749,INE387A01021,
SUNFLAG,EQ,207.9,210.4,204.2,209.5,209.85,207.1,40989,8552134,18-MAY-2024,831,INE947A01014,
SUNPHARMA,EQ,1531.4,1538.7,1523.35,1531.9,1534,1531.4,51458,78791037.75,18-MAY-2024,4174,INE044A01036,
SUNREST,SM,79,79,79,79,79,78,3200,252800,18-MAY-2024,2,INE0PLZ01012,
SUNTECK,EQ,449,456,446,452.6,455,448.35,55798,25146005.65,18-MAY-2024,2190,INE805D01034,
SUNTV,EQ,670,681.05,670,674.65,674.05,674.5,63266,42766805,18-MAY-2024,2564,INE424H01027,
SUPERHOUSE,EQ,217.05,219.65,213.7,214.95,214.5,215.5,1260,271340.75,18-MAY-2024,72,INE712B01010,
SUPERSPIN,BE,7.25,7.25,7.25,7.25,7.25,6.95,2365,17146.25,18-MAY-2024,4,INE662A01027,
SUPRAJIT,EQ,417.3,418.85,410.25,413.1,410.4,414.85,26067,10776432.3,18-MAY-2024,1012,INE399C01030,
SUPREMEENG,BE,1.25,1.25,1.25,1.25,1.25,1.2,652730,815912.5,18-MAY-2024,367,INE319Z01021,
SUPREMEIND,EQ,5639,5650,5565.5,5595.85,5580,5612.75,7038,39540808.5,18-MAY-2024,1501,INE195A01028,
SUPREMEINF,BZ,102.65,102.65,102.65,102.65,102.65,97.8,1672,171630.8,18-MAY-2024,13,INE550H01011,
SUPREMEPWR,SM,172.75,173.5,168.1,169.95,170.5,168.9,62000,10603250,18-MAY-2024,62,INE0QHG01026,
SUPRIYA,EQ,379.45,382,376.3,381.7,381.9,376.65,26599,10119215.35,18-MAY-2024,1167,INE07RO01027,
SURAJEST,EQ,389,394.9,385.2,390.3,390.5,386.65,18036,7050795.9,18-MAY-2024,1016,INE843S01025,
SURANASOL,BE,38.35,39.1,38.3,38.8,38.85,37.8,88281,3421287.65,18-MAY-2024,817,INE272L01022,
SURANAT&P,BE,17,17.1,16.3,17.05,17.1,16.3,49017,828412.75,18-MAY-2024,352,INE130B01031,
SURANI,SM,405,405,405,405,405,400.2,200,81000,18-MAY-2024,1,INE01ZJ01015,
SURYALAXMI,EQ,72.4,72.4,70.8,71.2,71.8,72.4,4114,292996.1,18-MAY-2024,61,INE713B01026,
SURYAROSNI,EQ,580.45,587,578.6,583.15,583,579.9,44429,25942834,18-MAY-2024,2058,INE335A01020,
SURYODAY,EQ,200.4,201.5,197.6,198.65,197.8,198.55,67898,13540387.75,18-MAY-2024,1648,INE428Q01011,
SUTLEJTEX,EQ,55.75,56.8,55.55,56.1,55.9,55.75,12394,696208.9,18-MAY-2024,200,INE645H01027,
SUULD,EQ,8.35,8.35,8.1,8.15,8.15,8.1,11984,98485.5,18-MAY-2024,82,INE591Q01016,
SUVEN,EQ,101.7,101.7,98.95,100.5,100.4,100.1,25411,2545687.1,18-MAY-2024,382,INE495B01038,
SUVENPHAR,EQ,648.55,656,644,645.7,645,644.15,6841,4427184.95,18-MAY-2024,543,INE03QK01018,
SUVIDHAA,EQ,5.9,5.9,5.75,5.8,5.8,5.75,26275,152859.85,18-MAY-2024,204,INE018401013,
SUZLON,BE,42.6,43.05,42.3,42.5,42.45,42.6,6823410,292017552.75,18-MAY-2024,18981,INE040H01021,
SVPGLOB,EQ,6.6,6.8,6.55,6.7,6.7,6.6,13704,91523.05,18-MAY-2024,84,INE308E01029,
SWANENERGY,EQ,604,605,596.25,599.9,600,599.2,169397,101692547.8,18-MAY-2024,3121,INE665A01038,
SWARAJ,SM,237,237,237,237,237,227.95,1000,237000,18-MAY-2024,1,INE0GMR01016,
SWARAJENG,EQ,2509.65,2531,2489.2,2511,2510,2480.55,7780,19544601.3,18-MAY-2024,1276,INE277A01016,
SWASTIK,SM,76.5,77.5,76.5,76.85,76.55,76.3,6000,460380,18-MAY-2024,5,INE0DGC01025,
SWELECTES,EQ,1316.95,1354,1310,1323.1,1318,1298.3,24050,31998893.5,18-MAY-2024,1268,INE409B01013,
SWSOLAR,EQ,818,823,808,820.65,822,804.1,355297,290914200.5,18-MAY-2024,8352,INE00M201021,
SYMPHONY,EQ,1006.05,1012.45,991.1,995.65,997.9,1005.5,16179,16191339.05,18-MAY-2024,1347,INE225D01027,
SYNCOMF,EQ,13.55,13.85,13.2,13.6,13.6,13.4,1203215,16292890.95,18-MAY-2024,2794,INE312C01025,
SYNGENE,EQ,692.5,692.8,687.7,690.65,692,690.85,34598,23883595,18-MAY-2024,1800,INE398R01022,
SYNOPTICS,SM,117.7,117.7,117.7,117.7,117.7,118.8,600,70620,18-MAY-2024,1,INE0BTR01012,
SYRMA,EQ,397.75,414.3,397,412.6,412,395.4,457501,187046866.6,18-MAY-2024,9314,INE0DYJ01015,
SYSTANGO,SM,280,281,277.2,279.6,278,280.05,6400,1790040,18-MAY-2024,16,INE0O7R01011,
TAC,SM,615.95,615.95,571,581.1,593.9,586.65,50400,30451080,18-MAY-2024,33,INE0SOY01013,
TAINWALCHM,EQ,164.45,172.65,162,169.65,170,164.45,37111,6260038.2,18-MAY-2024,817,INE123C01018,
TAJGVK,EQ,363.55,376.3,361,373,372.6,362.1,67048,24847164.6,18-MAY-2024,2139,INE586B01026,
TAKE,EQ,22.25,22.4,21.75,21.95,22.05,22,31514,692948.3,18-MAY-2024,242,INE142I01023,
TALBROAUTO,EQ,300.1,310.15,300.1,309.65,309.7,304.3,114449,35325949.35,18-MAY-2024,4048,INE187D01029,
TANLA,EQ,891,907,891,897.8,899,890.7,37833,33987982.35,18-MAY-2024,2738,INE483C01032,
TARACHAND,BE,414,419.6,400.5,418.3,419.6,399.65,16050,6688174.8,18-MAY-2024,256,INE555Z01012,
TARAPUR,BE,13.8,13.8,13.8,13.8,13.8,13.55,1281,17677.8,18-MAY-2024,5,INE747K01017,
TARC,EQ,155,160.9,155,159.4,159,154.2,268330,42710875.55,18-MAY-2024,1765,INE0EK901012,
TARMAT,BE,79.7,81.7,77.55,81.25,81.45,80.15,121657,9719989.05,18-MAY-2024,230,INE924H01018,
TARSONS,EQ,439.8,449.85,438.55,442.15,442.15,438.5,4185,1854139.1,18-MAY-2024,415,INE144Z01023,
TASTYBITE,EQ,10901,10960,10652.55,10703,10685,11213.2,3374,36146003.05,18-MAY-2024,910,INE488B01017,
TATACHEM,EQ,1086.85,1092,1078,1079.55,1080,1084.45,101872,110230308.4,18-MAY-2024,4980,INE092A01019,
TATACOMM,EQ,1804.95,1810,1794.55,1807.6,1806,1802.05,31532,56935832.25,18-MAY-2024,2367,INE151A01013,
TATACONSUM,EQ,1095,1098.25,1090.25,1095.2,1095,1095.2,70507,77188760.3,18-MAY-2024,4162,INE192A01025,
TATAELXSI,EQ,7375,7398.8,7305,7314.95,7316.8,7359,10409,76294716.25,18-MAY-2024,3508,INE670A01012,
TATAGOLD,EQ,7.31,7.46,7.3,7.4,7.38,7.27,1258827,9320109.62,18-MAY-2024,3800,INF277KA1976,
TATAINVEST,BE,6650.7,6650.7,6530,6593.6,6625,6610.7,4342,28641186.1,18-MAY-2024,895,INE672A01018,
TATAMOTORS,EQ,950,958,947,953.95,954,945.7,1930324,1836862132.25,18-MAY-2024,46830,INE155A01022,
TATAMTRDVR,EQ,638.6,645.05,635.4,641.55,642.35,636.75,201130,128635125.25,18-MAY-2024,6833,IN9155A01020,
TATAPOWER,EQ,437.8,443.75,436.5,441.45,441.05,436.3,2618860,1154517008.85,18-MAY-2024,29216,INE245A01021,
TATASTEEL,EQ,168,168.3,167.3,167.9,167.8,167.35,3601856,604992471,18-MAY-2024,41951,INE081A01020,
TATATECH,EQ,1048.5,1056.5,1042.55,1051.65,1050,1046.4,82620,86891483.2,18-MAY-2024,6016,INE142M01025,
TATSILV,EQ,8.72,8.99,8.72,8.99,8.99,8.55,353733,3161579.23,18-MAY-2024,821,INF277KA1984,
TATVA,EQ,1111,1125,1100.15,1117.1,1121,1100.1,6863,7650395.95,18-MAY-2024,699,INE0GK401011,
TBOTEK,EQ,1459.8,1482.1,1450.15,1464.5,1460,1451.65,72083,105737991.4,18-MAY-2024,3997,INE673O01025,
TBZ,EQ,113.35,114.9,112,114,114.6,112.5,34542,3919797,18-MAY-2024,452,INE760L01018,
TCI,EQ,948.8,949.95,914,919.8,926.9,938.95,18182,16850435.2,18-MAY-2024,1577,INE688A01022,
TCIEXP,EQ,1091.1,1097,1071.1,1077.9,1079,1074.7,10177,11026220.2,18-MAY-2024,966,INE586V01016,
TCL,SM,197.05,202,195.75,200.65,201,198.2,40000,7964680,18-MAY-2024,43,INE0QJL01014,
TCLCONS,EQ,45.5,46.05,45,46.05,46.05,43.9,52589,2410728.7,18-MAY-2024,200,INE388G01026,
TCNSBRANDS,EQ,461.85,484.85,457,459.85,458,461.85,11526,5341080.85,18-MAY-2024,696,INE778U01029,
TCPLPACK,EQ,2138.5,2160.9,2120.05,2127.85,2141.55,2138.45,311,664395.75,18-MAY-2024,86,INE822C01015,
TCS,EQ,3847,3861.9,3840,3851.45,3853.35,3834.1,91066,350551405.7,18-MAY-2024,7224,INE467B01029,
TDPOWERSYS,EQ,327.7,333,326,328.2,327.95,329.9,49016,16121157.45,18-MAY-2024,2284,INE419M01027,
TEAMLEASE,EQ,3470,3499.9,3360.3,3384.55,3394.8,3444.3,2242,7611555.05,18-MAY-2024,450,INE985S01024,
TECH,EQ,35.09,35.09,34.75,34.77,34.82,34.72,3634,126394.34,18-MAY-2024,53,INF209KB11D8,
TECHIN,BE,33.1,33.1,33.1,33.1,33.1,33.1,5,165.5,18-MAY-2024,1,INE778A01021,
TECHLABS,SM,489,504,489,504,504,480,33000,16537050,18-MAY-2024,58,INE0QD201012,
TECHM,EQ,1305.4,1312.05,1298.6,1305.65,1306,1305.4,83153,108626983.15,18-MAY-2024,4716,INE669C01036,
TECHNOE,EQ,1119.75,1125,1111.05,1117.95,1120,1119.75,25875,28953559.45,18-MAY-2024,1731,INE285K01026,
TECILCHEM,BE,23.15,24.3,22.2,24.3,24.3,23.15,1090,24940.15,18-MAY-2024,10,INE014B01011,
TEGA,EQ,1530,1601.9,1530,1551.9,1552,1541.35,7025,10999331.55,18-MAY-2024,1174,INE011K01018,
TEJASNET,EQ,1208.7,1218,1197,1203.15,1204.45,1204.45,96700,116981558.7,18-MAY-2024,3325,INE010J01012,
TEMBO,EQ,239.75,241.9,237.05,239.9,240.8,235.85,6147,1479327.05,18-MAY-2024,93,INE869Y01010,
TERASOFT,BE,51.1,52.15,51.1,51.35,51.1,51.1,4225,217956.35,18-MAY-2024,47,INE482B01010,
TEXINFRA,EQ,102.4,107.55,102,107.55,107.55,102.45,773267,82572309.4,18-MAY-2024,2830,INE435C01024,
TEXMOPIPES,EQ,82.9,84.9,82,83.95,83.25,82.7,32740,2751031.95,18-MAY-2024,452,INE141K01013,
TEXRAIL,EQ,193.1,196.7,193,194.5,194.6,193.15,1175888,229579701.45,18-MAY-2024,11123,INE621L01012,
TFCILTD,EQ,163.2,164.5,157.85,161.6,161.8,166.15,735705,118335130.85,18-MAY-2024,4388,INE305A01015,
TFL,BE,19.1,19.1,19.1,19.1,19.1,18.2,158665,3030501.5,18-MAY-2024,95,INE804H01012,
TGBHOTELS,EQ,17.25,17.35,16.55,17,16.9,16.85,33942,574961.4,18-MAY-2024,166,INE797H01018,
TGL,SM,220.45,222.35,211.05,215.3,211.05,220.45,56400,12265260,18-MAY-2024,46,INE0K6601012,
THANGAMAYL,EQ,1260.5,1260.5,1202.8,1252.75,1257.65,1246.15,4873,6060282.8,18-MAY-2024,388,INE085J01014,
THEINVEST,EQ,153,153,145.8,148.1,148,147.05,1922,286019.65,18-MAY-2024,154,INE924D01017,
THEJO,EQ,2859.1,2860,2713.25,2809.4,2791.45,2817,2225,6229235.95,18-MAY-2024,316,INE121N01019,
THEMISMED,EQ,210.35,216,206,210.6,211.85,210.35,11214,2365583.4,18-MAY-2024,199,INE083B01024,
THERMAX,EQ,4942.05,5025.05,4942.05,4983.55,4980,4941.25,5195,25885237.45,18-MAY-2024,1101,INE152A01029,
THOMASCOOK,EQ,214.65,214.65,210.1,211,211.25,213.75,118955,25156648.75,18-MAY-2024,1800,INE332A01027,
THOMASCOTT,BE,234.55,234.55,234.55,234.55,234.55,239.05,408,95696.4,18-MAY-2024,6,INE480M01011,
THYROCARE,EQ,643.3,654,640,643.7,647.95,649.8,6175,3982404.4,18-MAY-2024,825,INE594H01019,
TI,EQ,233.55,244.9,232.95,242.7,242.95,233.55,395096,95209790.8,18-MAY-2024,6160,INE133E01013,
TIDEWATER,EQ,1913.95,1960,1901.1,1936.2,1945,1900.7,36176,69735317.15,18-MAY-2024,2004,INE484C01030,
TIIL,EQ,2326.55,2398.7,2326.55,2367.5,2332.1,2372.25,1252,2966182.2,18-MAY-2024,261,INE545H01011,
TIINDIA,EQ,3819.95,3820,3780,3799.7,3799,3804.85,8237,31246696.9,18-MAY-2024,1780,INE974X01010,
TIJARIA,BE,26.35,26.35,26.35,26.35,26.35,25.85,221,5823.35,18-MAY-2024,2,INE440L01017,
TIL,BZ,216.6,216.6,216.6,216.6,216.6,206.3,22672,4910755.2,18-MAY-2024,12,INE806C01018,
TIMESGTY,BE,98.35,105.35,96.1,105.2,105.3,100.35,1588,157940.55,18-MAY-2024,18,INE289C01025,
TIMETECHNO,EQ,290.4,292.2,285,286.45,285.5,289.15,482109,138992692.15,18-MAY-2024,4251,INE508G01029,
TIMKEN,EQ,4227,4267.45,4151,4157.25,4153,4215.4,10428,43752717.35,18-MAY-2024,1678,INE325A01013,
TIPSFILMS,EQ,569.95,575.95,560.05,568.2,568,568.75,1333,758273.1,18-MAY-2024,105,INE0LQS01015,
TIPSINDLTD,EQ,444.75,447.85,434.1,441.55,441.75,442.65,14244,6294665.3,18-MAY-2024,871,INE716B01029,
TIRUMALCHM,EQ,266.4,267,261.15,262.2,262.8,264.45,89658,23636590.1,18-MAY-2024,1492,INE338A01024,
TIRUPATIFL,EQ,17.7,17.8,17.4,17.55,17.6,17.5,110014,1934860.4,18-MAY-2024,530,INE319Y01024,
TITAGARH,EQ,1228,1285.55,1228,1275.1,1273.75,1224.35,408067,518484124.3,18-MAY-2024,16733,INE615H01020,
TITAN,EQ,3376,3376,3345,3362.55,3363,3361.15,56642,190471605.15,18-MAY-2024,6444,INE280A01028,
TMB,EQ,470,472.75,465,468.5,470.2,465.55,12175,5718783.85,18-MAY-2024,841,INE668A01016,
TNIDETF,EQ,79.82,82,79.39,79.73,79.83,79.37,21391,1704233.7,18-MAY-2024,247,INF277KA1364,
TNPETRO,EQ,86.5,87.6,86.15,87.05,87.25,86.15,57901,5031845.65,18-MAY-2024,613,INE148A01019,
TNPL,EQ,271,272.5,268.7,270.9,271.45,269.2,34709,9401121.7,18-MAY-2024,995,INE107A01015,
TNTELE,BE,10,10,10,10,10,10,105,1050,18-MAY-2024,2,INE141D01018,
TOKYOPLAST,EQ,109.5,109.5,106,106.9,107,107.4,4054,435305.5,18-MAY-2024,106,INE932C01012,
TORNTPHARM,EQ,2719.6,2721.6,2691.95,2707,2700,2698.7,10293,27860306.65,18-MAY-2024,1880,INE685A01028,
TORNTPOWER,EQ,1385,1399.95,1356.65,1384.1,1382.9,1378.65,39258,54261488.5,18-MAY-2024,3579,INE813H01021,
TOTAL,EQ,101,106,99.9,102.15,102,101.35,4941,507649.45,18-MAY-2024,74,INE336X01012,
TOUCHWOOD,EQ,158,158,158,158,158,155,200,31600,18-MAY-2024,3,INE486Y01013,
TPHQ,BE,1.2,1.2,1.2,1.2,1.2,1.2,99820,119784,18-MAY-2024,68,INE065J01024,
TPLPLASTEH,EQ,90,90.5,89,89.65,90.4,89.75,288340,25916696.45,18-MAY-2024,666,INE413G01022,
TRACXN,EQ,93.7,95,93,94.45,94.6,93.7,89160,8402097.3,18-MAY-2024,951,INE0HMF01019,
TRANSTEEL,SM,63,63.7,62.95,63.7,63.7,62.95,12000,760100,18-MAY-2024,6,INE0NVI01020,
TREEHOUSE,BE,21.4,21.4,20.55,21.05,21.4,20.45,2380,50752.25,18-MAY-2024,35,INE040M01013,
TREJHARA,BE,191.9,195,190,191.05,191.05,187.9,6402,1227720.6,18-MAY-2024,67,INE00CA01015,
TREL,EQ,46,46.85,45.6,46.5,46.2,45.55,117912,5479650.95,18-MAY-2024,943,INE0O3901029,
TRENT,EQ,4674.9,4674.9,4609.35,4643,4645,4634.55,53867,250319830.05,18-MAY-2024,7021,INE849A01020,
TRF,BE,585.45,585.45,585.45,585.45,585.45,597.4,472,276332.4,18-MAY-2024,18,INE391D01019,
TRIDENT,EQ,40.7,40.8,40.4,40.5,40.45,40.2,3446920,139891524,18-MAY-2024,10888,INE064C01022,
TRIDHYA,SM,30,30,30,30,30,29.9,3000,90000,18-MAY-2024,1,INE0LWY01029,
TRIGYN,EQ,114.45,117.4,112.1,113.85,113.95,113.3,30417,3473516.35,18-MAY-2024,432,INE948A01012,
TRIL,BE,620.95,632.35,602.2,620.1,624.6,624.05,57701,35803644.75,18-MAY-2024,1171,INE763I01026,
TRITURBINE,EQ,644,649,635.45,638.8,639.5,630.9,113321,72927406.2,18-MAY-2024,4568,INE152M01016,
TRIVENI,EQ,364.95,368.9,361.1,365.75,367,365.1,88793,32419665,18-MAY-2024,2979,INE256C01024,
TRU,EQ,62.3,64.4,62.25,63.45,64,61.9,1594387,101208517.4,18-MAY-2024,3981,INE615R01029,
TRUST,SM,295,304.95,295,298.6,297.6,295.05,31200,9321000,18-MAY-2024,25,INE0SWN01019,
TTKHLTCARE,EQ,1515.05,1537,1502.05,1515.35,1515.1,1515.55,336,512131.9,18-MAY-2024,57,INE910C01018,
TTKPRESTIG,EQ,713.25,729,713.25,718.1,718,720.35,8697,6248143.95,18-MAY-2024,900,INE690A01028,
TTL,EQ,111,112,110,110.8,111,110.1,5482,608179,18-MAY-2024,74,INE592B01016,
TTML,EQ,78,78.3,77.15,77.7,77.7,77.8,402693,31337294.4,18-MAY-2024,2918,INE517B01013,
TV18BRDCST,EQ,43.15,43.3,42.7,42.9,42.8,42.9,1020699,43862667.7,18-MAY-2024,3059,INE886H01027,
TVSELECT,EQ,323.65,328.95,320.3,323.15,322.1,321.4,12403,4010044.8,18-MAY-2024,695,INE236G01019,
TVSHLTD,EQ,10626.6,10700,10401,10464.4,10445,10515.4,1176,12380463.2,18-MAY-2024,324,INE105A01035,
TVSMOTOR,EQ,2200,2204,2181,2191.5,2191,2184.45,86996,190693121.2,18-MAY-2024,5895,INE494B01023,
TVSSCS,EQ,175.9,177.85,175.75,176.2,176.15,175.3,106680,18828173.05,18-MAY-2024,1600,INE395N01027,
TVSSRICHAK,EQ,4063,4218,4063,4140.55,4154,4133.2,866,3593268.35,18-MAY-2024,199,INE421C01016,
TVTODAY,EQ,220.85,221.55,215.25,217.5,216.9,221.75,243435,53117598.4,18-MAY-2024,4397,INE038F01029,
TVVISION,BE,5.8,5.8,5.8,5.8,5.8,5.55,1657,9610.6,18-MAY-2024,10,INE871L01013,
UBL,EQ,1933,1944.9,1912,1922.7,1924,1928.05,14288,27540886.9,18-MAY-2024,1466,INE686F01025,
UCAL,EQ,172.55,173.7,171,171.35,171.05,172.35,2814,483146.3,18-MAY-2024,87,INE139B01016,
UCOBANK,EQ,53.1,53.85,52.9,53.65,53.65,52.8,1503991,80510352.75,18-MAY-2024,5190,INE691A01018,
UDAICEMENT,EQ,41.8,41.8,40.05,40.8,40.85,41.7,529067,21657987.1,18-MAY-2024,2527,INE225C01029,
UDS,EQ,325.3,331,323.15,329.6,327,327.2,55238,18154429.1,18-MAY-2024,1364,INE851I01011,
